code_insee;code_postal;commune;superficie;population;classe_potentiel;identifiant;departement;region;milieu;polluant;quantite;score_pollution;nb_usines_polluantes;score_traitement;score_final;lat;long
31431;31160;PORTET_D'ASPET;1399.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;42.94230559880799;0.855583620604023
33130;33210;COIMERES;1286.0;0.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.50049507747748;-0.21263382150572002
71459;71640;SAINT_MARTIN_SOUS_MONTAIGU;368.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.81349782915081;4.710027521495861
14068;14112;BIEVILLE_BEUVILLE;1128.0;2.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.2394857474295;-0.33689722229206603
85287;85390;TALLUD_SAINTE_GEMME;1872.0;0.5;3.0;6304271.0;VENDEE;PAYS-DE-LA-LOIRE;Air;Méthane (CH4);120000.0;0.011999999999999999;0.0;0.0;3.012;46.69493868615589;-0.886169517111807
35157;35133;LE_LOROUX;1145.0;0.6000000000000001;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;48.39489857869563;-1.083111293700341
77414;77160;SAINT_HILLIERS;1907.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.62891464105825;3.2582355268439223
40055;40280;BRETAGNE_DE_MARSAN;1309.0;1.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.83658885934535;-0.46531772432977003
50077;50110;BRETTEVILLE;578.0;1.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;49.65003234405619;-1.5082745019963562
58287;58170;TAZILLY;2580.0;0.3;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;46.758953578774374;3.913777727693936
35317;35630;SAINT_SYMPHORIEN;800.0;0.5;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;48.28061485101972;-1.803345445614521
39073;39800;BRAINANS;703.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.874666663158145;5.627878246201509
60388;60112;MARTINCOURT;515.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.53017683425905;1.904472417732129
07312;07610;SECHERAS;736.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.12918922505367;4.776854044590066
16015;16000;ANGOULEME;2169.0;42.2;1.0;7202778.0;CHARENTE;NOUVELLE-AQUITAINE;Sol;Aluminium et composés (exprimés en tant que Al);10200.0;0.0007650000000000001;2.0999999999999996;0.0;3.1007649999999995;45.64725851458752;0.145144906829928
88354;88500;PONT_SUR_MADON;345.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.37086416325282;6.151328962207422
16237;16460;MOUTON;902.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.887443561384536;0.23645107053541603
60390;60480;MAULERS;752.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.544031992873535;2.165456554630917
01202;01150;LAGNIEU;2733.0;6.7;1.0;6102124.0;AIN;AUVERGNE-RHONE-ALPES;Air;Oxydes de soufre (SOx/SO2);223000.0;0.0223;5.4;0.0;6.422300000000001;45.89170157979072;5.329175188945736
77504;77710;VILLEMARECHAL;1423.0;0.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.27169757070622;2.8685481445842003
81184;81170;MONTROSIER;345.0;0.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.13023811549815;1.8409133842832262
02200;02340;CLERMONT_LES_FERMES;929.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.660165432660555;3.943203271451007
12018;12260;BALAGUIER_D'OLT;1098.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.5189126443148;1.9771926377212372
80418;80360;HARDECOURT_AUX_BOIS;526.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.99314324976955;2.813961397226289
50181;50190;FEUGERES;825.0;0.3;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;49.14877592847295;-1.317273313549033
23213;23600;SAINT_MARIEN;1288.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.412735972294776;2.215737999548083
77214;77410;GRESSY;335.0;0.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.96500997292701;2.664403767243342
81001;81470;AGUTS;984.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.53192391659317;1.924501413876798
19244;19250;SAINT_SULPICE_LES_BOIS;2319.0;0.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.613289993978036;2.1415235499232
77085;77600;CHANTELOUP_EN_BRIE;317.0;2.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.85777660328836;2.74039391563446
04017;04140;AUZET;3493.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.30540015626243;6.3111559244922955
11284;11400;PEYRENS;497.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.36183030562739;1.96005404073947
78297;78280;GUYANCOURT;1325.0;28.2;1.0;6503227.0;YVELINES;ILE-DE-FRANCE;Air;Hydroflurocarbures (HFC);336.0;3.3600000000000004e-05;12.899999999999999;0.0;13.900033599999999;48.773078389214554;2.076052077371826
61296;61290;MOULICENT;3344.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.56485970832561;0.76820770114942
24521;24420;SARLIAC_SUR_L'ISLE;1000.0;1.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.239863933078134;0.8663912360315481
45322;45210;THORAILLES;346.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.02586980052755;2.895590687457003
57763;57260;ZOMMANGE;744.0;0.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.8223763727565;6.800597122395486
46077;46090;COURS;1720.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.52370468682002;1.53038009913036
89373;89100;SALIGNY;994.0;0.7000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.21542647116831;3.352408627727077
64400;64800;MONTAUT;1541.0;1.0;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;43.132552729384386;-0.18105852950700502
59066;59740;BERELLES;572.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.21367983252473;4.105417037273971
38261;38510;MORESTEL;803.0;4.1;1.0;6114504.0;ISERE;AUVERGNE-RHONE-ALPES;;;0.0;5e-08;0.0;0.0;1.00000005;45.68000246668867;5.470639295736612
81261;81500;SAINT_LIEUX_LES_LAVAUR;950.0;0.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.7554264288289;1.7475268024938941
02514;02290;MONTIGNY_LENGRAIN;1159.0;0.7000000000000001;1.0;5100466.0;AISNE;HAUTS-DE-FRANCE;;;0.0;5e-08;2.7;0.0;3.7000000500000003;49.37269004626442;3.099246300109211
25026;25270;ARC_SOUS_MONTENOT;1085.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.91518276454053;6.005992885465547
46126;46250;GOUJOUNAC;1032.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.57504764115555;1.200891993711982
84080;84170;MONTEUX;3942.0;10.9;1.0;6400537.0;VAUCLUSE;PROVENCE-ALPES-COTE-D'AZUR;;;0.0;5e-08;1.2000000000000002;0.0;2.20000005;44.03352560025579;4.984747664499156
62268;62240;DESVRES;953.0;5.2;1.0;7000958.0;PAS-DE-CALAIS;HAUTS-DE-FRANCE;;;0.0;5e-08;3.9000000000000004;0.0;4.900000050000001;50.674934462744055;1.828793543480724
57666;57180;TERVILLE;380.0;6.5;1.0;6207847.0;MOSELLE;GRAND-EST;;;0.0;5e-08;0.0;3e-06;1.00000305;49.34654834220382;6.132201600825929
25537;25290;SCEY_MAISIERES;1270.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.109277057634586;6.079245210477196
71050;71520;BOURGVILAIN;1181.0;0.3;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;46.36474740876403;4.6374564318493015
60229;60680;LE_FAYEL;266.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.372291511112586;2.6969172660994722
79179;79320;MONCOUTANT;2671.0;3.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;46.73616937147824;-0.578776799054005
87147;87130;SAINT_GILLES_LES_FORETS;840.0;0.1;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;45.629076018279186;1.66694771197522
73216;73730;ROGNAIX;882.0;0.4;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.57058173742273;6.423144518935418
61220;61290;LA_LANDE_SUR_EURE;1587.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.56098980952586;0.8633994294566399
41002;41400;ANGE;1738.0;0.8;1.0;54100002.0;LOIR-ET-CHER;CENTRE;Air;Ammoniac (NH3);20200.0;0.00202;0.0;0.0;1.00202;47.31651860228821;1.2397815746425351
86214;86280;SAINT_BENOIT;1357.0;7.0;1.0;7201789.0;VIENNE;NOUVELLE-AQUITAINE;;;0.0;5e-08;2.4000000000000004;0.0;3.4000000500000005;46.54864694957764;0.352443691441963
36158;36200;BADECON_LE_PIN;1010.0;0.8;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;46.53203613900959;1.601903218617832
60561;60117;RUSSY_BEMONT;976.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.24976284898795;2.956378175533967
25151;25530;CHEVIGNEY_LES_VERCEL;536.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.165137159189754;6.367682296492373
77211;77720;GRANDPUITS_BAILLY_CARROIS;2448.0;1.0;1.0;6501169.0;SEINE-ET-MARNE;ILE-DE-FRANCE;Air;Acide cyanhydrique (HCN);9260.0;0.001852;14.399999999999999;0.0;15.401851999999998;48.58232056968711;2.975824758653043
57543;57120;PIERREVILLERS;587.0;1.5;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;49.22555490577162;6.095776554718506
18251;18140;SEVRY;914.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.13814472805292;2.823222898221635
38394;38840;SAINT_HILAIRE_DU_ROSIER;1634.0;1.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.09079032382211;5.250138528823313
17295;17500;REAUX;915.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.465632745938954;-0.38035964481454704
81040;81440;BROUSSE;1471.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.72014192695512;2.061537306929211
60088;60540;BORNEL;1245.0;3.6;1.0;5100949.0;OISE;HAUTS-DE-FRANCE;;;0.0;5e-08;4.199999999999999;0.0;5.200000049999999;49.19185322688782;2.184850908748544
82027;82370;CAMPSAS;1515.0;1.2;1.0;6804247.0;TARN-ET-GARONNE;OCCITANIE;;;0.0;5e-08;3.5999999999999996;0.0;4.60000005;43.88730288910387;1.328801199738781
36178;36300;SAINT_AIGNY;1479.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.63320101887659;1.005769185144657
14164;14320;CLINCHAMPS_SUR_ORNE;630.0;1.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.08279053108186;-0.403970928176527
38468;38150;SALAISE_SUR_SANNE;1618.0;4.2;1.0;6103189.0;ISERE;AUVERGNE-RHONE-ALPES;Air;Oxydes de soufre (SOx/SO2);219000.0;0.021900000000000003;3.0;0.0;4.0219000000000005;45.34425118283022;4.808605327835317
50032;50810;LA_BARRE_DE_SEMILLY;781.0;0.9;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;49.10632714989571;-1.018182307787344
30352;30250;VILLEVIEILLE;834.0;1.7000000000000002;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.79609850256848;4.100748985908887
68303;68130;SCHWOBEN;241.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.60752189563014;7.298843126641714
61266;61170;LE_MENIL_GUYON;283.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.580061289912955;0.29433804603024805
72026;72110;BEAUFAY;2403.0;1.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.142346619388164;0.342290713802651
2B088;20230;CHIATRA;827.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;42.28793165114156;9.488668789041961
05146;05140;SAINT_JULIEN_EN_BEAUCHENE;5921.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.62645706368989;5.7197997593811944
51045;51270;BEAUNAY;356.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.87675504631173;3.885350389107162
24040;24220;BEYNAC_ET_CAZENAC;1310.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.85727023561444;1.132220789548424
87164;87200;SAINT_MARTIN_DE_JUSSAC;1431.0;0.5;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.86080422762895;0.943622213531445
26064;26120;CHABEUIL;4001.0;6.6;2.0;6102530.0;DROME;AUVERGNE-RHONE-ALPES;;;0.0;5e-08;0.8999999999999999;0.0;2.90000005;44.90822558422679;5.007430341893555
41222;41320;SAINT_LOUP;1497.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.25517056487282;1.823909566246709
25220;25290;EPEUGNEY;1396.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.127338165499935;6.019958836292127
33060;33210;BOMMES;578.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.55297918135669;-0.344933084862451
72119;72240;DOMFRONT_EN_CHAMPAGNE;2106.0;1.0;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.10917227975534;0.045002697148191
36232;36500;VENDOEUVRES;9879.0;1.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.787990660196535;1.3602788548035392
57394;57670;LENING;651.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.95817588734983;6.819292653438119
68118;68440;HABSHEIM;1559.0;4.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.726261392018635;7.433445712060429
55349;55110;MONTIGNY_DEVANT_SASSEY;980.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.42699881587396;5.137688781293838
27536;27800;SAINT_ELOI_DE_FOURQUES;732.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.23567322006983;0.8027750224567891
67514;67430;WALDHAMBACH;1266.0;0.7000000000000001;1.0;6701978.0;BAS-RHIN;GRAND-EST;;;0.0;5e-08;0.6000000000000001;0.0;1.6000000500000002;48.92715128172333;7.230670798397245
64005;64360;ABOS;847.0;0.5;2.0;5206066.0;PYRENEES-ATLANTIQUES;NOUVELLE-AQUITAINE;;;0.0;5e-08;0.8999999999999999;0.0;2.90000005;43.35387421346788;-0.550692004111978
22229;22110;PLOUNEVEZ_QUINTIN;4342.0;1.1;3.0;52215635.0;COTES-D'ARMOR;BRETAGNE;Air;Ammoniac (NH3);17100.0;0.0017100000000000001;0.0;0.0;3.00171;48.285342469369205;-3.2407820928386633
46048;46190;CALVIAC;2661.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.918011984057514;2.067364343209451
62671;62860;PRONVILLE;618.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.165884873067874;3.008018748937529
83103;83200;LE_REVEST_LES_EAUX;2434.0;3.7;2.0;6401230.0;VAR;PROVENCE-ALPES-COTE-D'AZUR;;;0.0;5e-08;3.3000000000000003;0.0;5.30000005;43.18249184235363;5.945653922043701
57229;57830;FOULCREY;1242.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.640240975711876;6.867761099134279
31451;31250;REVEL;3565.0;9.3;3.0;6804179.0;HAUTE-GARONNE;OCCITANIE;Eau (indirect);Demande biologique en oxygène (DBO5);59300.0;0.0029649999999999998;0.8999999999999999;0.0;3.902965;43.46560377994855;1.9968939405245392
91386;91540;MENNECY;1115.0;13.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.558624218397924;2.437532360378652
80473;80700;LIANCOURT_FOSSE;650.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.7556819927252;2.814510917107937
32224;32310;MAIGNAUT_TAUZIA;1122.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.888506896034464;0.39976193328820003
31483;31800;SAINT_GAUDENS;2784.0;11.2;2.0;53100349.0;HAUTE-GARONNE;OCCITANIE;Eau (indirect);Demande biologique en oxygène (DBO5);117000.0;0.00585;0.0;0.0;2.00585;43.11992608110316;0.726613564198836
74181;74370;METZ_TESSY;521.0;2.6;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.93844512947285;6.10517585601553
66024;66160;LE_BOULOU;1462.0;5.4;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;42.52635811701112;2.831577065621218
70577;70200;VOUHENANS;839.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.642436713444425;6.494035796764658
43101;43150;GOUDET;448.0;0.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;44.89335562407433;3.92125459333511
49280;49250;SAINT_GEORGES_DU_BOIS;949.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.49453165859158;-0.221401367844502
08466;08210;VAUX_LES_MOUZON;760.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.60312563002334;5.137034973389456
45244;45570;OUZOUER_SUR_LOIRE;3560.0;2.7;1.0;10005683.0;LOIRET;CENTRE;;;0.0;5e-08;3.9000000000000004;0.0;4.900000050000001;47.78439369999514;2.477374582822857
39099;39500;CHAMPDIVERS;777.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.007892117224806;5.390152958043056
15128;15240;LA_MONSELIE;879.0;0.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.321229005969954;2.551326169653556
04240;04370;VILLARS_COLMARS;4103.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.19829161500403;6.568766743046073
02763;02220;VASSENY;312.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.35562752520958;3.48910249174906
58248;58150;SAINT_LAURENT_L'ABBAYE;140.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.33703947474689;2.99458105957684
62055;62890;AUDREHEM;928.0;0.5;2.0;7003592.0;PAS-DE-CALAIS;HAUTS-DE-FRANCE;;;0.0;5e-08;1.2000000000000002;0.0;3.20000005;50.771435657664156;1.984516065863465
67237;67840;KILSTETT;699.0;2.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.68357012266304;7.8457712142856515
32318;32500;PIS;547.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.78665469736817;0.708992924431301
76147;76270;BULLY;1971.0;0.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.72088641041062;1.35895678494269
12135;12270;LUNAC;1892.0;0.4;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;44.240509826791616;2.100386145174402
51508;51320;SAINT_OUEN_DOMPROT;4750.0;0.2;1.0;55100290.0;MARNE;GRAND-EST;Air;Ammoniac (NH3);23500.0;0.00235;0.0;0.0;1.00235;48.61388556681951;4.392970372674109
22144;22440;LA_MEAUGON;674.0;1.3;3.0;52202591.0;COTES-D'ARMOR;BRETAGNE;Air;Ammoniac (NH3);22200.0;0.00222;0.0;0.0;3.00222;48.504476861264735;-2.847294185080706
57061;57800;BENING_LES_SAINT_AVOLD;367.0;1.2;2.0;;;;;;0.0;0.0;0.0;0.0;2.0;49.13396770537784;6.837429863689563
91619;91730;TORFOU;348.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.53204942675463;2.234472045873927
89458;89140;VILLENAVOTTE;224.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.24366075891632;3.232576486677377
89425;89570;TURNY;2515.0;0.7000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.06544718912622;3.734246778682704
02214;02680;CONTESCOURT;350.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.79169346029837;3.2342835073651792
08398;08130;SAINTE_VAUBOURG;690.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.459715480672905;4.592370761116567
60093;60490;BOULOGNE_LA_GRASSE;944.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.60803023608963;2.700978635709094
60373;60150;MACHEMONT;632.0;0.7000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.509944190485704;2.875553004997816
12299;12430;VILLEFRANCHE_DE_PANAT;3057.0;0.8;3.0;6811330.0;AVEYRON;OCCITANIE;;;0.0;5e-08;0.0;0.0;3.00000005;44.09719416805621;2.715272580240219
59597;59554;TILLOY_LEZ_CAMBRAI;335.0;0.6000000000000001;1.0;7000519.0;NORD;HAUTS-DE-FRANCE;Air;Hydroflurocarbures (HFC);326.0;3.26e-05;15.0;0.0;16.0000326;50.20109488248733;3.214295369742647
27478;27220;PREY;803.0;0.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.957858281832436;1.219171650009879
29180;29800;PLOUDIRY;2777.0;0.9;1.0;52902492.0;FINISTERE;BRETAGNE;Air;Ammoniac (NH3);13100.0;0.0013100000000000002;0.0;0.0;1.00131;48.45724734938059;-4.129225918392771
17346;17430;SAINT_HIPPOLYTE;2348.0;1.3;1.0;7207175.0;CHARENTE-MARITIME;NOUVELLE-AQUITAINE;;;0.0;5e-08;2.0999999999999996;0.0;3.10000005;45.91987030971783;-0.9051179393328671
07041;07100;BOULIEU_LES_ANNONAY;953.0;2.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;45.26732333992791;4.645368943857456
12087;12340;CRUEJOULS;1824.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.4439001451671;2.8635499307061822
15085;15130;LABROUSSE;1992.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.85207811646486;2.549313560810107
25105;25320;BYANS_SUR_DOUBS;993.0;0.6000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.11297734255206;5.847439038685986
87125;87570;RILHAC_RANCON;1758.0;4.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.907785002297615;1.3325752608427162
02224;02220;COURCELLES_SUR_VESLE;907.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.34802588497032;3.576840358686011
85002;85220;L'AIGUILLON_SUR_VIE;2319.0;1.6;3.0;6305076.0;VENDEE;PAYS-DE-LA-LOIRE;;;0.0;5e-08;0.0;3e-06;3.00000305;46.670642661780185;-1.825999923178149
30082;30870;CLARENSAC;1466.0;3.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;43.83717410311402;4.224732217087718
21036;21360;AUXANT;554.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.12988677643437;4.619214087743126
60062;60640;BERLANCOURT;710.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.67858710512278;3.083717738985143
22058;22210;LA_FERRIERE;1604.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.14497878693505;-2.6263497630834323
51090;51230;BROUSSY_LE_GRAND;2116.0;0.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.78897973525081;3.870563103760641
44025;44750;CAMPBON;5029.0;3.8;3.0;6301416.0;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;Eau (indirect);Demande biologique en oxygène (DBO5);267000.0;0.01335;0.0;0.0;3.01335;47.416097785123135;-1.9677651968860141
59402;59143;MILLAM;1237.0;0.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.85592109576163;2.251207703285819
57752;57915;WOUSTVILLER;1080.0;3.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.078562246752476;7.00556408760388
62317;62156;ETAING;521.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.27202463257671;2.998159750356314
44100;44690;MONNIERES;980.0;1.9;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;47.120203521819754;-1.349249564174881
25390;25650;MONTBENOIT;508.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.98351278557846;6.465394093568225
74032;74470;BELLEVAUX;4880.0;1.3;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.227601939405275;6.552854164184802
80543;80270;METIGNY;674.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.93678029723305;1.9114333016631022
79304;79270;SANSAIS;1504.0;0.8;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.29024491803617;-0.594225936069086
62769;62185;SAINT_TRICAT;738.0;0.7000000000000001;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.89266011544082;1.826640446575726
49010;49420;ARMAILLE;1689.0;0.3;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;47.71348207339482;-1.137864786998232
37204;37360;ROUZIERS_DE_TOURAINE;1809.0;1.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.531126367558585;0.647449146554335
64499;64270;SALIES_DE_BEARN;5242.0;4.9;2.0;5213853.0;PYRENEES-ATLANTIQUES;NOUVELLE-AQUITAINE;;;0.0;5e-08;0.0;0.0;2.00000005;43.46832392515009;-0.9177894475054811
31221;31110;GOUAUX_DE_LARBOUST;1078.0;0.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;42.78057227947359;0.47730628000323005
62175;62140;BREVILLERS;306.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.347373322780065;2.02124878449029
58013;58700;ARTHEL;775.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.24399391833257;3.40639275394656
05116;05600;REOTIER;2227.0;0.2;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;44.681356683333064;6.564578849752817
62689;62173;RANSART;750.0;0.4;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;50.2055666043891;2.676707688593556
08133;08300;COUCY;647.0;0.5;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;49.50958000236653;4.46207840046106
71466;71190;SAINT_NIZIER_SUR_ARROUX;1021.0;0.1;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;46.8143219502043;4.158214430890754
52376;52230;PANSEY;903.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;48.47724561068476;5.281557712350392
35047;35170;BRUZ;2977.0;16.2;3.0;9000114.0;ILLE-ET-VILAINE;BRETAGNE;;;0.0;5e-08;8.399999999999999;0.0;11.40000005;48.026175531303444;-1.748174809153344
29176;29550;PLONEVEZ_PORZAY;2915.0;1.7000000000000002;3.0;52902347.0;FINISTERE;BRETAGNE;Air;Ammoniac (NH3);15600.0;0.00156;0.0;0.0;3.00156;48.12722967457408;-4.239276066073019
33058;33390;BLAYE;1563.0;4.9;1.0;5200458.0;GIRONDE;NOUVELLE-AQUITAINE;;;0.0;5e-08;0.6000000000000001;0.0;1.6000000500000002;45.127899763958425;-0.669707092290521
70435;70280;RADDON_ET_CHAPENDU;1248.0;0.9;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;47.855352167076234;6.453344217397226
63254;63830;NOHANENT;425.0;1.9;3.0;;;;;;0.0;0.0;0.0;0.0;3.0;45.81092225832876;3.057946377618649
39454;39230;RECANOZ;302.0;0.1;1.0;;;;;;0.0;0.0;0.0;0.0;1.0;46.807535858461314;5.506709298920896
