identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0005500104;COOPERATIVE LE GOUESSANT (ZI);77737984300017;Zone Industrielle, 1 r Jeannaie Maroué;22400;LAMBALLE;COTES-D'ARMOR;BRETAGNE;291171.000000;6832729.000000;2154;1091Z;Fabrication d'aliments pour animaux de ferme;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0057202101;EARL PIGS FARMER;41346479300012;LES CHOUANNIERES;72300;SOUVIGNE-SUR-SARTHE;SARTHE;PAYS-DE-LA-LOIRE;445595.000000;6750878.000000;2154;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0006004467;COLAS Sud-Ouest;32933888304122;Lieu-dit Les Charmilles;23000;SAINT-SULPICE-LE-GUERETOIS;CREUSE;NOUVELLE-AQUITAINE;609776.000000;6567168.000000;2154;4211Z;Construction de routes et autoroutes;;
0006502209;CALCAIRES DE LA BRIE;34890910200025;LES 40 ARPENTS, 77357003;77970;PECY;SEINE-ET-MARNE;ILE-DE-FRANCE;707339.000000;6839280.000000;4326;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0006301501;VANDEMOORTELE BAKERY PRODUCTS FRANCE;32464609000310;Z A Les Grouas;72190;NEUVILLE-SUR-SARTHE;SARTHE;PAYS-DE-LA-LOIRE;440.738000;2343.388000;;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;;
0007004279;Galloo France Division Oost Cappel;38306660200160;69, Route de l'Europe;59122;OOST-CAPPEL;NORD;HAUTS-DE-FRANCE;670735.000000;7092377.000000;2154;4672Z;Commerce de gros (commerce interentreprises) de minerais et métaux;;
0028200050;Galloo France division Sallaumines;38306660200228;Parc de la Galance, rue de la Fosse 5;62430;SALLAUMINES;PAS-DE-CALAIS;HAUTS-DE-FRANCE;689857.000000;7036428.000000;2154;3832Z;Récupération de déchets triés;;
0006803274;DELILE ET FILS SARL;42244671600017;ZI de Pome, route de Nérac;32100;CONDOM;GERS;OCCITANIE;487652.000000;6326318.000000;2154;3832Z;Récupération de déchets triés;;
0005507463;SOHIER ENVIRONNEMENT;48536583700015;ZA DES PARPAREUX;22600;LOUDEAC;COTES-D'ARMOR;BRETAGNE;272328.000000;6802354.000000;2154;4311Z;Travaux de démolition;;
0006601985;CFF RECYCLING PURFER Béziers;33262817100180;ZI La Devèze, 14, rue Martin Luther King;34500;BEZIERS;HERAULT;OCCITANIE;720466.000000;6247273.000000;2154;3832Z;Récupération de déchets triés;;
0007004695;COMPOST DU MAZE;40988559700016;4 chemin du Mazé;59237;VERLINGHEM;NORD;HAUTS-DE-FRANCE;701282.000000;7065428.000000;2154;2015Z;Fabrication de produits azotés et d'engrais;;
0009000103;DGA Techniques terrestres;15200039400014;Rocade Est - Echangeur de Guerry;18021;BOURGES;CHER;CENTRE;2.443190;47.068671;4326;8422Z;Défense;;
0006704014;ENVIE 2e Alsace SAS;49266165700014;6, rue Herrade;67200;STRASBOURG;BAS-RHIN;GRAND-EST;999596;2411195;27572;3832Z;Récupération de déchets triés;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006110073;MP HYGIENE SAS;30127612700075;1 impasse François Miribel, Lieu-dit PUPIL (VIDALON);07100;ANNONAY;ARDECHE;AUVERGNE-RHONE-ALPES;831771.000000;6463405.000000;2154;1722Z;Fabrication d'articles en papier à usage sanitaire ou domestique;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0010000740;STMICROELECTRONICS SAS;38093259000033;10, rue Thalès de Milet, CS 97155;37071;TOURS;INDRE-ET-LOIRE;CENTRE;525917.000000;6705798.000000;2154;2611Z;Fabrication de composants électroniques;;
0006811387;COLAS Etablissement de Lacaune;32933888301367;Lieux-dits Boussou et Moulinas, n° H706 - H707 - H717 à H720;81230;LACAUNE;TARN;OCCITANIE;674197.000000;6291181.000000;2154;4311Z;Travaux de démolition;;
0010010029;ICT FRANCE SAS;42875206700028;Zone Industrielle Arboria 2;45700;PANNES;LOIRET;CENTRE;676164.000000;6766531.000000;2154;1722Z;Fabrication d'articles en papier à usage sanitaire ou domestique;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0007002326;VERSALIS FRANCE SAS Fortelet;55214685400195;Route du Fortelet, MARDYCK;59279;DUNKERQUE;NORD;HAUTS-DE-FRANCE;647974.000000;7104128.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;;
0007002524;VERDURE;42276591700014;Zone d'activité;62770;INCOURT;PAS-DE-CALAIS;HAUTS-DE-FRANCE;640010.000000;7032595.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0057400015;ENTREMONT SAS;32552045000066;22 rue de la Cesière, Z.I. de Vovray;74000;ANNECY;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;941623.000000;6536094.000000;2154;1051C;Fabrication de fromage;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0009000304;8 RPIMa;13001368300011;Quartier Fayolle;81100;CASTRES;TARN;OCCITANIE;1845000.360000;593058.720000;;8422Z;Défense;;
0010100040;NATUREX SA;42457417600014;Actiparc de Pont de Vaux, Les Chapelles sud;01190;REYSSOUZE;AIN;AUVERGNE-RHONE-ALPES;847899.000000;6592021.000000;2154;2053Z;Fabrication d'huiles essentielles;;
0005805580;SUEZ RV VAL'ESTUAIRE;39171237900018;1284 route des Gabions;76700;ROGERVILLE;SEINE-MARITIME;NORMANDIE;501886.000000;6936033.000000;2154;5210B;Entreposage et stockage non frigorifique;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0010400095;KNAUF INDUSTRIE EST;42181984800027;ZAC de Grenoble Air Parc;38590;SAINT-ETIENNE-DE-SAINT-GEOIRS;ISERE;AUVERGNE-RHONE-ALPES;882781.000000;6475776.000000;2154;2222Z;Fabrication d'emballages en matières plastiques;;
0010600056;RECUP 'AUTOS SERVICES;38471374900024;Impasse Lucien Sampaix;69190;SAINT-FONS;RHONE;AUVERGNE-RHONE-ALPES;844028.000000;6514371.000000;2154;4677Z;Commerce de gros (commerce interentreprises) de déchets et débris;;
0056100402;S N V;40443277500082;Z.A. des fourmis;61140;LA CHAPELLE-D'ANDAINE;ORNE;NORMANDIE;443994.000000;6831342.000000;2154;1012Z;Transformation et conservation de la viande de volaille;8.(a);Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
0051800202;SCEA DU CORMIER;33265047200019;LA SAULDRIERE;18380;ENNORDRES;CHER;CENTRE;655258.000000;6703421.000000;2154;0150Z;Culture et élevage associés;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0007207175;SYNDICAT DES EAUX;25170181900038;5 route du Rhône;17430;SAINT-HIPPOLYTE;CHARENTE-MARITIME;NOUVELLE-AQUITAINE;400601.000000;6541924.000000;2154;3600Z;Captage, traitement et distribution d'eau;;
0007001053;CIDEME;35366768600045;rue du Galibot, Zone Industrielle n° 4;59880;SAINT-SAULVE;NORD;HAUTS-DE-FRANCE;739670.000000;7032471.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0005603246;ISDI ALLIER TP;40009560000039;Les Fours à Chaux;03500;SAULCET;ALLIER;AUVERGNE-RHONE-ALPES;4620157.000000;315321.000000;;4312A;Travaux de terrassement courants et travaux préparatoires;;
0006100387;CMCA (MAT.CALCAIRES D'ALISSAS);34484385900168;595 Route de Pontillard;07210;ALISSAS;ARDECHE;AUVERGNE-RHONE-ALPES;830627.000000;6402862.000000;2154;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;;
0006400118;LECASUD;31226374200032;ZI Les Lauves- Rue René Cassin;83340;LE LUC;VAR;PROVENCE-ALPES-COTE-D'AZUR;969564.000000;6258696.000000;2154;4617A;Centrales d'achat alimentaires;;
0006802169;ANDROS Snc - Usine BOIN;42868244700027;2 rue Ambroise Croizat, Z.I.;46130;BIARS-SUR-CERE;LOT;OCCITANIE;609933.000000;6426763.000000;2154;1039B;Transformation et conservation de fruits;;
0009000221;DEALAT PAU;15100003100808;DEALAT PAU  Quartier Sauvagnon  BP 1140;64011;PAU;PYRENEES-ATLANTIQUES;NOUVELLE-AQUITAINE;422816.750000;6259506.730000;2154;8422Z;Défense;;
0005300253;MESSER FRANCE;30056058800257;Rue du Poirier, Zone industrielle Ouest;14650;CARPIQUET;CALVADOS;NORMANDIE;448169.000000;6905009.000000;2154;2011Z;Fabrication de gaz industriels;;
0007207783;BEDEMAT  (Bédenac);52293136900030;Lieu-dit Jarculet;17210;BEDENAC;CHARENTE-MARITIME;NOUVELLE-AQUITAINE;439898.000000;6459602.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0007211822;ARTS Energy;79263501300024;10 Rue Ampère;16440;NERSAC;CHARENTE;NOUVELLE-AQUITAINE;471478.000000;6507791.000000;2154;2720Z;Fabrication de piles et d'accumulateurs électriques;;
0007003372;AMBRE terril 113;34355091900017;CD160E;62141;EVIN-MALMAISON;PAS-DE-CALAIS;HAUTS-DE-FRANCE;701550.000000;7037333.000000;2154;4312A;Travaux de terrassement courants et travaux préparatoires;;
0005206024;Valerie RICOUL;43846606200017;10 route de Soulac;33340;GAILLAN-EN-MEDOC;GIRONDE;NOUVELLE-AQUITAINE;389730.000000;6477113.000000;2154;4532Z;Commerce de détail d'équipements automobiles;;
0010008903;SUEZ RV CENTRE OUEST - FOSSE;34300451100501;Bel air;41330;FOSSE;LOIR-ET-CHER;CENTRE;570613.000000;6729403.000000;2154;3811Z;Collecte des déchets non dangereux;;
0007004370;PMC OUVRIE;45850374500036;Zone Industrielle du Chateau;62220;CARVIN;PAS-DE-CALAIS;HAUTS-DE-FRANCE;698243.000000;7041746.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;;
0006806172;DENJEAN ARIEGE GRANULATS;51869239700012;LIEUX-DITS : LA BORDE GRANDE, LA BARTHALE, MANAUD, SAINT-PAUL;09700;SAVERDUN;ARIEGE;OCCITANIE;586456.000000;6234524.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;3.(b);Extraction à ciel ouvert et exploitation en carrière lorsque la surperficie du site où sont effectuées des opérations d'extraction est égale à 25 hectares
0007000473;BRIDGESTONE/FIRESTONE FRANCE SA;36120038900019;575 Avenue George Washington, BP 3;62400;BETHUNE;PAS-DE-CALAIS;HAUTS-DE-FRANCE;675839.000000;7049238.000000;2154;2211Z;Fabrication et rechapage de pneumatiques;;
0006811567;SYDED DU LOT;45337299700016;La Fagette;46300;GOURDON;LOT;OCCITANIE;574286.000000;6405590.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0007201378;MARZET et Cie;58200980900028;7 rue Louis Blériot - ZI Nord, (case 88);86100;CHATELLERAULT;VIENNE;NOUVELLE-AQUITAINE;512856.000000;6641320.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0003800279;BIOGAZ DU HAUT PAYS (SAS);79302660000015;22 rue de la croix;62560;THIEMBRONNE;PAS-DE-CALAIS;HAUTS-DE-FRANCE;632486.000000;7058353.000000;2154;3811Z;Collecte des déchets non dangereux;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0006700049;SARL SABLES ET GRAVIERS WILLERSINN;61850221500022;Barrage Grund, ZERC1;67480;FORT-LOUIS;BAS-RHIN;GRAND-EST;1072103.000000;6867315.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;3.(b);Extraction à ciel ouvert et exploitation en carrière lorsque la surperficie du site où sont effectuées des opérations d'extraction est égale à 25 hectares
0005701747;RVA;35169024300016;La Vignette;51800;SAINTE-MENEHOULD;MARNE;GRAND-EST;845316.000000;6892049.000000;2154;3832Z;Récupération de déchets triés;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006204163;SOCIETE DES BALLASTIERES CANTRELLE;50618018100014;Calapré;88580;SAULCY-SUR-MEURTHE;VOSGES;GRAND-EST;994597.000000;6803559.000000;2154;7010Z;Activités des sièges sociaux;;
0025200001;FRAMATOME;37904139500086;6 allée Jean Perrin;71200;LE CREUSOT;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;809150.000000;6634990.000000;2154;2550A;Forge, estampage, matriçage ,  métallurgie des poudres;;
0054402048;AUCHAN;41040946000053;ZAC de la Fontaine au Brun;44570;TRIGNAC;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;306658.000000;6702232.000000;2154;4711F;Hypermarchés;;
0007405040;ACTIV'AUTO SARL;33259038900042;102 ROUTE DE LA LIBERATION;94430;CHENNEVIERES-SUR-MARNE;VAL-DE-MARNE;ILE-DE-FRANCE;666772.000000;6855314.000000;2154;4520A;Entretien et réparation de véhicules automobiles légers;;
0005103592;WELDOM;39092249000011;Zone Industrielle;60840;BREUIL-LE-SEC;OISE;HAUTS-DE-FRANCE;659957.000000;6920289.000000;2154;4619A;Centrales d'achat non alimentaires;;
0006701603;BARUCH & FISCH;67588055300044;Avenue de la gare;67560;ROSHEIM;BAS-RHIN;GRAND-EST;1031745.000000;6831810.000000;2154;3832Z;Récupération de déchets triés;;
0006702002;SPRINAR COMPOTECH;42913143600025;RUE DE LA MODER, VAL DE MODER;67350;NIEDERMODERN;BAS-RHIN;GRAND-EST;1040614.000000;6870627.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0009000077;DEA ORLEANS;15100003100204;BA123  BP 30130;45143;SAINT-JEAN-DE-LA-RUELLE;LOIRET;CENTRE;607674.700000;6765860.310000;2154;8422Z;Défense;;
0009000127;DEALAT DAX;15100003100816;BP 70354;40108;DAX;LANDES;NOUVELLE-AQUITAINE;372055.750000;6296263.080000;2154;8422Z;Défense;;
0006501198;ROT;48455763200011;Zone Industrielle, Avenue Ampère - BP 39;77220;GRETZ-ARMAINVILLIERS;SEINE-ET-MARNE;ILE-DE-FRANCE;680504.000000;6848144.000000;2154;2829B;Fabrication d'autres machines d'usage général;;
0010000243;HYDRO EXTRUSION LUCE/CHATEAUROUX;44859636100023;42 RUE DE BEAUCE;28110;LUCE;EURE-ET-LOIR;CENTRE;585957.000000;6815402.000000;2154;2442Z;Métallurgie de l'aluminium;;
0009000099;DGA Techniques aéronautiques;15000026300015;BP 93123  47, rue Saint-Jean;31130;BALMA;HAUTE-GARONNE;OCCITANIE;578279.050000;6281222.290000;2154;8422Z;Défense;;
0006801155;MUR ENTREPRISE;31658210500037;La Bouche;65130;ESPARROS;HAUTES-PYRENEES;OCCITANIE;484363.000000;6217474.000000;2154;0899Z;Autres activités extractives n.c.a.;;
0006802992;TRIMET FRANCE;51902957300036;18, chemin des 2 ponts;82100;CASTELSARRASIN;TARN-ET-GARONNE;OCCITANIE;548531.000000;6328995.000000;2154;2442Z;Métallurgie de l'aluminium;2.(e).(ii);destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux
0009000102;DGA Maîtrise NRBC;15000024800024;BP 3  5 rue Lavoisier;91710;VERT-LE-PETIT;ESSONNE;ILE-DE-FRANCE;602140.000000;92780.000000;;8422Z;Défense;;
0006112256;PAREXGROUP;34291319100165;48 route de St Bonnet de Mure;69780;SAINT-PIERRE-DE-CHANDIEU;RHONE;AUVERGNE-RHONE-ALPES;856206.000000;6509550.000000;2154;2364Z;Fabrication de mortiers et bétons secs;;
0009000137;DEMa BREST - Maison Blanche;15100003101103;BCRM de Brest  Rue Yves floch  CC 100;29240;BREST;FINISTERE;BRETAGNE;142994.530000;6833969.450000;2154;8422Z;Défense;;
0007000674;ARTOIS ENROBES;31738469100018;ZI Fosse 13, BP 10;62114;SAINS-EN-GOHELLE;PAS-DE-CALAIS;HAUTS-DE-FRANCE;676748.000000;7039470.000000;2154;2399Z;Fabrication d'autres produits minéraux non métalliques n.c.a.;;
0007201807;HENNESSY Bagnolet;90562003500014;CHAIS DE BAGNOLET;16100;COGNAC;CHARENTE;NOUVELLE-AQUITAINE;441659.000000;6518459.000000;2154;1101Z;Production de boissons alcooliques distillées;;
0005209602;SITCOM COTE SUD DES LANDES;25400197700035;Route de Saubrigues;40230;SAINT-JEAN-DE-MARSACQ;LANDES;NOUVELLE-AQUITAINE;-1.293777;43.613642;4326;3811Z;Collecte des déchets non dangereux;;
0006518926;CEMEX (ISDI);55200596901090;Lieudit Les Carrières;77130;MAROLLES-SUR-SEINE;SEINE-ET-MARNE;ILE-DE-FRANCE;704584.000000;6809429.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0009000218;DEA SALON DE PROVENCE;15100003100857;BA 701;13661;SALON-DE-PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;870315.830000;6281377.410000;2154;8422Z;Défense;;
0009000223;DEA ORANGE;15100003100840;Dépôt Essences Air  BA 115;84871;ORANGE;VAUCLUSE;PROVENCE-ALPES-COTE-D'AZUR;848878.860000;6339758.520000;2154;8422Z;Défense;;
0007202981;RECUP 16;33286417200017;57 route des Fours à Chaux;16160;LE GOND-PONTOUVRE;CHARENTE;NOUVELLE-AQUITAINE;479974.000000;6512892.000000;2154;3831Z;Démantèlement d'épaves;;
0009000150;CRE CHAUMONT;15100003100113;RD 105   BP 13;52120;ORGES;HAUTE-MARNE;GRAND-EST;845354.990000;6776449.940000;2154;8422Z;Défense;;
0010007617;ARTENAY BARS (ex SEVENDAY);39455544500029;RD 5;45410;ARTENAY;LOIRET;CENTRE;616465.000000;6776296.000000;2154;1061B;Autres activités du travail des grains;;
0006900224;SARL A GOVINDIN;79976555700019;lieu-dit les maringouins;97300;CAYENNE;GUYANE;GUYANE;354638.000000;542461.000000;2971;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0025000009;FOULON SOPAGLY SAS;43990694200024;862 rue de la Grosne - ZI Sud - BP 22044, #1310;71020;MACON;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;839440.000000;6577274.000000;2154;1032Z;Préparation de jus de fruits et légumes;;
0006306824;NANTES METROPOLE;24440040400129;Déchetterie, Lieu-dit Tougas;44800;SAINT-HERBLAIN;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;348739.000000;6687763.000000;2154;8411Z;Administration publique générale;;
0005600354;LIMAGRAIN;77563335700246;Zone Agroalimentaire;63720;ENNEZAT;PUY-DE-DOME;AUVERGNE-RHONE-ALPES;716721.000000;6534817.000000;2154;0111Z;Culture de céréales (à l'exception du riz), de légumineuses et de graines oléagineuses;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0005800555;CARE;39507303400021;Route de la Plaine, Port 4998;76700;ROGERVILLE;SEINE-MARITIME;NORMANDIE;1433.000000;492826.000000;;5210B;Entreposage et stockage non frigorifique;;
0010800258;GGB FRANCE EURL;43895849800026;65 chemin de la Prairie;74000;ANNECY;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;942007.000000;6536998.000000;2154;2815Z;Fabrication d'engrenages et d'organes mécaniques de transmission;;
0010100024;Mylan Laboratories SAS;44374815700049;site Maillard, route de Belleville - BP25;01400;CHATILLON-SUR-CHALARONNE;AIN;AUVERGNE-RHONE-ALPES;849996.000000;6559251.000000;2154;2120Z;Fabrication de préparations pharmaceutiques;4.(e);Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base
0010600384;CALPI COLOR;47838653500015;route des Terres Blanches, ZI la pontchonnière;69210;SAVIGNY;RHONE;AUVERGNE-RHONE-ALPES;823506.000000;6525892.000000;2154;2561Z;Traitement et revêtement des métaux;;
0006307388;MCM désamiantage;42113143400027;ZA La Pécardière;72450;MONTFORT-LE-GESNOIS;SARTHE;PAYS-DE-LA-LOIRE;506836.000000;6773701.000000;2154;4399D;Autres travaux spécialisés de construction;;
0006802302;STE TUELACAU;32775663100013;Route de Murat;81230;LACAUNE;TARN;OCCITANIE;678653.000000;6290516.000000;2154;1011Z;Transformation et conservation de la viande de boucherie;8.(a);Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
0006205613;RECUPERATION AUTOMOBILE MALEWICZ;34980510100012;1, route nationale 3;57690;ZIMMING;MOSELLE;GRAND-EST;961983.000000;6897210.000000;2154;4532Z;Commerce de détail d'équipements automobiles;;
0006309558;SED SA;32159179400029;ZI Ouest, 7 rue des Frères Chappe;72200;LA FLECHE;SARTHE;PAYS-DE-LA-LOIRE;467373.000000;6739033.000000;2154;2562B;Mécanique industrielle;;
